data/customer_id,data/helpful_votes,data/marketplace,data/product_category,data/product_id,data/product_parent,data/product_title,data/review_body,data/review_date,data/review_headline,data/review_id,data/star_rating,data/total_votes,data/verified_purchase,data/vine
b'13431090',0,b'US',b'Shoes',b'B007IN0SEU',b'253242258',"b""Alegria Women's Alli Flat""","b""I love these shoes. I can't wait to buy another pair. I can't wear Dansko's due to having flat feet. These feel amazing. I feel like I'm walking on clouds. They are true to size.  The product shipped quickly.  I think I actually received them a few days earlier than promised.""",b'2014-07-04',"b""Most comfortable shoes I've ever owned.""",b'R1C0FVRIKO0TC3',5,0,1,1
b'5255074',0,b'US',b'Shoes',b'B00EQE8LVG',b'150071527',b'Nike Revolution 2 Running Shoe',b'They were exactly what I expected. Had a pair before in a different color. Purchased because I like the color.',b'2015-06-03',b'Purchased because I like the color',b'R164B8Y92GCTFF',4,0,0,1
b'33110629',0,b'US',b'Shoes',b'B001U88PYO',b'622632243',"b""Crocs Girls' Gretel Clog""",b'I like this product very very much !!!  Thank you for giving me a chance to purchase these shoes.  Very very cute and comfortable shoes..     I am happy to meet these shoes.',b'2010-11-24',b'very good !!',b'R3U6ET4GJ8Y0IJ',5,0,0,1
b'27074315',1,b'US',b'Shoes',b'B002SI5QVK',b'360712755',"b'JiMarti JM01 Sunglasses for Golf, Fishing, Cycling-Unbreakable-TR90 Frame'","b""This is just perfect for running and has awesome colors to it too.  I'd recommend to buy it if you are a runner (Looks fantastic).""",b'2011-08-20',"b'Nice, perfect, and fit for my face.'",b'R1KOAA8LX3CPXA',5,1,0,1
b'34827212',2,b'US',b'Shoes',b'B0047T4OKM',b'516220670',"b""Lola Cruz Women's 013Z30BK Sandal""","b'This is a very dainty and cute shoe.<br />I really liked the scalloped cutouts, and was pleased to find that Lola Cruz makes 2-3 other styles of this shoe. But, it is really hard for the foot to stay in the shoe -- the heel keeps slipping out, even though it fits perfectly, otherwise. It may be more comfortable for narrow footed gals as well.<br />Also, I was surprised to see that the Taupe shoe crystals are more on the yellowish side, instead of silver/gold. There is a small package inside that contains a few extra spare gems too.<br />Really beautiful shoe though.'",b'2012-08-01',b'Pretty shoe',b'R14LMWRFBA5FK8',4,2,1,1
b'19957994',0,b'US',b'Shoes',b'B0018ANQRK',b'744544947',b'Hype Canaletto Satchel',"b'I was looking for a genuine leather bag that was low in price so I could use it to travel to work everyday. This bag is perfect! It has a ton of outer pockets for my ID, cell, ipod, etc. and the main compartment has plenty of space for my wallet, a book a water bottle and even packed lunch! I am so glad I bought this bag, the leather is really soft and the shoulder straps are long enough to wear over a heavy winter coat.'",b'2009-01-08',b'Love it!',b'R3JC1G9WHEBCQT',5,0,1,1
b'8125459',0,b'US',b'Shoes',b'B0014JLYNS',b'405489402',"b""Crocs Men's Yukon Clog""","b'Shoes has excellent! Soft, large and comfortable.'",b'2015-02-26',b'The best shoes',b'R28ALEK3CBQN3K',5,0,0,1
b'12519697',0,b'US',b'Shoes',b'B00JPNGYQW',b'286638458',"b""Reef Women's Dreams Sandal""",b'Love these flip flops! Very comfortable!!!',b'2015-07-21',b'Five Stars',b'R30VXESSBNRELL',5,0,0,1
b'45037043',0,b'US',b'Shoes',b'B002WID4QK',b'828253588',b'Versace VE1158 Eyeglasses-1009 Black-54mm',b'brought them for my husband he love them',b'2014-02-08',b'I love it',b'R6QYTS7NXI06E',5,0,0,1
b'34722969',0,b'US',b'Shoes',b'B004IZ38DE',b'864230701',"b""Crocs Women's Patricia II Wedge Sandal""",b'I love these shoes!!!',b'2015-07-13',b'Five Stars',b'RGKEUXOELHCSN',5,0,0,1
b'24908397',0,b'US',b'Shoes',b'B00C40SN7Q',b'697667195',b'Robeez Cozy Classic Baby Boots - Soft Soles',"b""Great for winter keeps the babies feet so warm and they can't pulls these off in the car.  So you don't have to play that game every time you get out of the car.  Also great for inside on those cold winter days. We have tile in part of our house which gets pretty cold.  I have had these for all of my kids.""",b'2014-11-24',b'Great for Winter',b'R8TNZPVTZ4PQB',5,0,0,1
b'23996890',0,b'US',b'Shoes',b'B004LP2KG2',b'534641901',"b""Columbia Sportswear Men's Talus Ridge Mid Outdry Trail Shoe""","b""These boote are extremely comfortable to wear and don't need breaking in. I find they suit any attire and have great traction. I placed my order from Australia and saved between $70 - $130 including postage compared to store pricing locally. Very happy with my purchase.""",b'2012-08-13',b'Stylish and comfortable',b'RUOHSRU1AMWOA',5,0,0,1
b'24208887',0,b'US',b'Shoes',b'B00KFX1MF4',b'906517547',"b""OshKosh B'Gosh Eva2 14 Slip On Loafer (Infant/Toddler/Little Kid)""",b'These are really cute shoes. My daughter finds them to be comfortable and stylish.',b'2015-08-04',b'My daughter finds them to be comfortable and stylish',b'R3SOTY6KTAS5V8',4,0,0,1
b'52872686',1,b'US',b'Shoes',b'B00G4FRMU6',b'399145737',"b""Enzo Angiolini Women's Zabariz Wedge Sandal""",b'I have these in brown and black.  I was looking for a 2nd pair of black for when they wear out but everywhere was sold out.  They are cute and comfortable!',b'2014-12-23',b'I love these shoes',b'R2V2NH3ZGU1N7B',5,3,0,1
b'23288065',0,b'US',b'Shoes',b'B0055QU7O8',b'645111022',"b""Bogs Women's Classic Mid Handles Waterproof Boot""","b""Arrived just in time to test with -8 degree temps and snow.  Warm, dry comfortable.  Barn chores and shoveling much easier if not slipping, freezing and I'm dry.<br />As a short woman I bought the short version so they wouldnt dig into back of knees. Height still offers protection and warmth though.<br />I cannot believe they are warm but they are. Love just stepping into them too.""",b'2015-01-10',b'Great Boot Warm and Dry',b'R2F78KJOMQN0UF',5,0,0,1
b'21907714',1,b'US',b'Shoes',b'B003OA4CFM',b'841468422',"b""UGG Women's Adirondack II Winter Boot""","b'These boots are great!!!! They are true to size, and they keep my feet really warm. I like them better than the classic Uggs because those seemed to get my feet wet in the rain, even after I sprayed them. These keep my feet really dry. I tested them out this Winter by walking in some deep puddles of melted snow, and my feet stayed nice and dry. They are very easy to clean as well which is great!!! I did not have to spend any extra money on Ugg cleaning products for these boots this Winter! They are expensive, but well worth it. I wore them all Winter (it was a very harsh Winter) and they look brand new. I am guessing that I will be able to wear them for at least six years, given that my classic Uggs lasted five years, and these are more durable!!! Great Buy!!!'",b'2014-05-17',b'Great boots- will last a long time!!!',b'R1U5UWMIBL5FYB',5,2,0,1
b'33989022',0,b'US',b'Shoes',b'B008JBZHWI',b'762520779',"b""Reebok Men's YourFlex Train 2.0 Cross-Training Shoe""",b'good product',b'2014-11-30',b'Five Stars',b'R9WX1WA762S79',5,0,0,1
b'46699619',0,b'US',b'Shoes',b'B003DNR2LG',b'142136911',"b""BEARPAW Women's Emma Short Fashion Boot""","b'Bought this as a present, they loved it.  Would recommend buying this item.  If you have enough money to spare go ahead and get it.'",b'2013-12-25',b'Sister loved them',b'RGLPC3DEX02R7',5,0,0,1
b'17070989',0,b'US',b'Shoes',b'B0048BOTW2',b'853339450',"b""Kate Spade Women's Duffy GU10 Rectangle Reading Glasses""",b'Ordered 2.5 and received 1.5. Gave to a friend for her birthday since the strength was not what I ordered.',b'2011-06-24',b'Wrong size sent',b'R7GUK3D2FKO4M',3,0,1,1
b'40363521',0,b'US',b'Shoes',b'B00CJ0RP2A',b'311141870',b'Qupid TIKI-05 Studded Spike Buckle Strappy Detailed Flatform Flat Platform Creeper Shoe',"b""I absolutely love these shoes! They're adorable and match almost any outfit. My only complaint is that the straps are a little flimsy and the metal piece is falling off, but otherwise they're worth the price.""",b'2013-07-12',b'Great price!',b'RU6BYV2M7ZWV9',5,0,0,1
b'21760855',0,b'US',b'Shoes',b'B00DZBHKKO',b'467227952',b'Vionic with Orthaheel Womens Eve Thong Sandals',b'Love them!',b'2015-07-29',b'Five Stars',b'R3VVKTTZJH2BH8',5,0,0,1
b'51519685',0,b'US',b'Shoes',b'B006P9FB4A',b'638206607',"b""New Balance Men's ML751 Lifestyle Running Lace-Up Fashion Sneaker""",b'Looks not that good on feet. Keep buying 574',b'2014-10-01',b'So so',b'R2PZNKMH8H1TCP',3,0,0,1
b'39616369',0,b'US',b'Shoes',b'B004P4O508',b'468793649',"b""OTBT Women's Rhinelander Ankle Boot""","b""Love these boots!  They are super cute *and* comfortable, which is quite uncommon to find both qualities in a pair of shoes.  The heel is very thick and not super high, which makes them easy to walk around in and still feel stable.  I am a city dweller and spend a lot of time walking around during my commute, and these boots were comfortable from day 1.<br /><br />My only confusion was on day 0, when I actually received the boots.  I read all of the reviews on Amazon and it sounded like collectively, these boots were going to be true to size.  I am a solid size 6, with moderately wide feet, so I ordered my usual size 6.  When I got the boots, I was convinced that they were too small.  The back of the heel felt very stiff and I thought the ball of the foot felt tight as well.  I was positive that I was going to get blisters on the back of my heel and on the inside ball of my foot.  I was super bummed because they were so cute, so I immediately ordered a 6.5 and waited for those to arrive.<br /><br />When the 6.5 arrived, the length felt very spacious, so I was no longer worried about the back of my heel.  However, the arch of the boot was definitely hitting the wrong spot on my foot, making my feet hurt just after a few steps.  So the 6.5 definitely were a no-go.<br /><br />I really, really wanted to keep these shoes because they were so adorable!  So I tried on the 6 one more time ... and they fit perfectly!!  I was so perplexed.  I don't know if they magically stretched out while sitting on my floor for a couple days or what, but the length suddenly felt fine, and the ball area didn't feel tight at all.<br /><br />I have no idea why I thought they were too small at first, but I wasn't going to press my luck.  I wore the size 6 the very next day, all day, and even played on stage in a rock show standing in these boots, and they were perfect!  No problems!  No blisters!  Love.  These will for sure be a footwear staple for me.<br /><br />Side note, these are my secondpair of OTBT shoes, my first pair being a pair of OTBT flats, which I also found extremely comfortable.""",b'2013-10-02',b'Cute and comfortable!',b'R11S415FAX47I3',5,0,0,1
b'12784808',0,b'US',b'Shoes',b'B009KOI6C6',b'246046363',"b""K-Swiss ST329 Training Shoe Grey Pink Women's Size 6.5 M""",b'They are small can I return them never been Wien still in box!',b'2014-08-14',b'Two Stars',b'RG3J625NF2S0B',2,0,0,1
b'43304627',0,b'US',b'Shoes',b'B00F4SN0OQ',b'883178336',"b""Skechers Sport Women's Loving Life Memory Foam Fashion Sneaker""",b'Love them!',b'2015-02-25',b'Five Stars',b'R35DHH8XE7WE4T',5,0,0,1
b'16177700',0,b'US',b'Shoes',b'B0013MYH6W',b'586439643',"b""Sanuk Women's Yoga Mat Flip-Flop""","b""Love these!!!!  They are my go to flip flops during the summer.  They are incredibly comfortable.  I wouldn't say they are like walking on clouds, but they're close!!  I have wide feet and I hate that these do not come in wide so they are a tad narrow on my foot, but I think for normal widths, they are probably perfect.""",b'2015-07-02',b'favorite flip flops!!',b'R14C5FBUE9TKF1',5,0,0,1
b'32859263',0,b'US',b'Shoes',b'B000S6V1I6',b'651238053',"b""Sorel Women's Snow Angel Lace Boot""","b'I love these boots. They have been perfect for visiting snow and are very cute. I do wish they came in half sizes, as I initially ordered a 7, and they were too small. The size 8 are a little big but  still comfortable.'",b'2015-03-09',b'wish they came in half sizes',b'RC549QCLXHMVQ',5,0,0,1
b'26844104',2,b'US',b'Shoes',b'B007VHIIA4',b'519823472',"b""Ros Hommerson Women's Concetta Bootie""",b'Love the design and the boot is really well made. For me they are comfortable to wear all day and I walk around they city in them as well.',b'2013-09-29',b'Beautiful beautiful beautiful!',b'R1YRPZ87ANQN38',5,2,0,1
b'33305531',0,b'US',b'Shoes',b'B006K5PYU0',b'762530841',"b""Brooks Men's Adrenaline GTS 12 Running Shoes""","b'Love these shoes, took forever to find a pair for him as he is so darn picky. He says they are super comfortable and the arch support helps out a lot. I ordered his size exactly and they fit so they should be true to size'",b'2012-12-15',b'Gift for husband',b'RVGQ8J5ZUX3V3',5,0,0,1
b'21922821',0,b'US',b'Shoes',b'B00EHFUPDG',b'966817298',"b""LifeStride Women's Afirm Fashion Sneaker""",b'Very comfortable shoe!  It is a perfect fit.',b'2014-12-28',b'Great pair of shoes',b'R1JC7S9Q4Q9I60',5,0,0,1
b'33883385',0,b'US',b'Shoes',b'B005KPBJAA',b'378291213',"b""Rocket Dog Women's Bonfire Boot""","b""So far these shoes/boots are good, I bought them to have a stylish shoe that I could wear often that will keep my feet warm without having to wear 2 pairs of socks and I didn't want to have to wear winter boots every day to achieve that.<br />The shoe is taller than other shoes I have but they are very easy to walk in. I have noticed that they are a little hard on the sole which is one reason why I'm giving them 4 stars, but that could be fixed with a shoe insert.<br />The other reason I gave them 4 stars is because the shoe is a little tight, I ordered my normal size and even with regular socks it's a little snug. I've had this problem with shoes before and after a few wears they stretch out slightly which is usually enough to feel comfortable so I will not be exchanging these for a larger size.<br />I recommend using a good water-proofing, stain resistant spray like you would on any suede boot or shoe.<br />Good buy, fair price and I probably would buy again...my feet are so much warmer now.""",b'2011-12-16',b'Very cute and warm',b'RSWL1467ZU697',4,0,0,1
b'3336242',0,b'US',b'Shoes',b'B00AEA1URS',b'713220630',"b""Columbia Men's Liftop II Snow Boot""",b'cheap and good snow boot',b'2014-12-14',b'cheap and good snow boot',b'R3HVSSO3IBPXCE',5,0,0,1
b'42959464',0,b'US',b'Shoes',b'B005GQO432',b'244599536',b'Brinley Co. Womens Regular and Wide-Calf Buckle-Strap Knee-High Riding Boots',b'Go to boots',b'2015-01-02',b'Great Boots',b'RHMXRUT38C514',5,0,0,1
b'26100283',0,b'US',b'Shoes',b'B007PVC4F6',b'951460803',b'Black Giraffe Print Small Hipster Cross-Body Bag',b'I bought it for myself but when I got it I saw that it was black and white not brown and white and when my 17 year old saw it she loved the style and color.... she says it fits all of her stuff perfectly...',b'2015-03-03',b'... and when my 17 year old saw it she loved the style and color',b'R2F1FH1546Z4B5',5,0,0,1
b'50168593',0,b'US',b'Shoes',b'B001O0EBDW',b'442465054',"b""FLY London Women's Polka Wedge Sandal""","b'I had never heard of this brand before, but was very impressed when I received my sandals. They are true to size and very well made. I look forward to seeing more styles for the fall and winter, especially boots. The only negative item I could make for this brand is that they do not specialize in half sizes. I wear an 8 1/2 when it comes to boots to give extra room for socks,so I will check out boots and see how that works. Again, great shoe, send me any new information on this brand.      Mzpisces310'",b'2010-08-31',b'fly london women shoes',b'R2ANSI9E2V63G9',5,0,0,1
